category,item,tag,code,name,notes
"L01
（平成24年度以前）","地価公示（平成24年以前）
都道府県地価調査（平成23年度以前）","LandPrice
PrefectureLandPriceResearch",L01_025,供給施設有無（ガス）,NA
"L01
（平成24年度以前）","地価公示（平成24年以前）
都道府県地価調査（平成23年度以前）","LandPrice
PrefectureLandPriceResearch",L01_026,供給施設有無（下水）,NA
"L01
（平成24年度以前）","地価公示（平成24年以前）
都道府県地価調査（平成23年度以前）","LandPrice
PrefectureLandPriceResearch",L01_027,駅名,NA
"L01
（平成24年度以前）","地価公示（平成24年以前）
都道府県地価調査（平成23年度以前）","LandPrice
PrefectureLandPriceResearch",L01_028,駅からの距離,NA
"L01
（平成24年度以前）","地価公示（平成24年以前）
都道府県地価調査（平成23年度以前）","LandPrice
PrefectureLandPriceResearch",L01_029,法規制,NA
"L01
（平成24年度以前）","地価公示（平成24年以前）
都道府県地価調査（平成23年度以前）","LandPrice
PrefectureLandPriceResearch",L01_030,建ぺい率,NA
"L01
（平成24年度以前）","地価公示（平成24年以前）
都道府県地価調査（平成23年度以前）","LandPrice
PrefectureLandPriceResearch",L01_031,容積率,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_001,基準地コード_見出し番号,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_002,基準地コード_一連番号,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_003,前年度基準地コード_見出し番号,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_004,前年度基準地コード_一連番号,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_005,年度,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_006,調査価格,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_007,属性移動_選定状況,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_008,属性移動_住所漢字,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_009,属性移動_地積,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_010,属性移動_利用の現況,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_011,属性移動_建物構造,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_012,属性移動_供給施設,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_013,属性移動_駅からの距離,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_014,属性移動_法規制,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_015,属性移動_建ぺい率,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_016,属性移動_容積率,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_017,基準地行政区域コード,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_018,基準地市区町村名称,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_019,住居表示,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_020,地積,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_021,利用現況,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_022,利用状況表示,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_023,建物構造,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_024,供給施設有無（水道）,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_025,供給施設有無（ガス）,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_026,供給施設有無（下水）,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_027,駅名,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_028,駅からの距離,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_029,法規制,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_030,建ぺい率,NA
"L02
（平成24年度のみ）","都道府県地価調査
（平成24年度のみ）",PrefectureLandPriceResearch,L02_031,容積率,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_001,基準地コード_見出し番号,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_002,基準地コード_一連番号,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_003,前年度基準地コード_見出し番号,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_004,前年度基準地コード_一連番号,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_005,年度,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_006,調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_007,属性移動_選定状況,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_008,属性移動_住所漢字,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_009,属性移動_地積,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_010,属性移動_利用の現況,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_011,属性移動_建物構造,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_012,属性移動_供給施設,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_013,属性移動_駅からの距離,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_014,属性移動_法規制,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_015,属性移動_建ぺい率,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_016,属性移動_容積率,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_017,基準地行政区域コード,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_018,基準地市区町村名称,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_019,住居表示,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_020,地積,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_021,利用現況,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_022,利用状況表示,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_023,建物構造,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_024,供給施設有無（水道）,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_025,供給施設有無（ガス）,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_026,供給施設有無（下水）,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_027,形状区分,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_028,間口比率,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_029,奥行比率,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_030,地上階層,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_031,地下階層,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_032,前面道路区分,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_033,前面道路の方位区分,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_034,前面道路の幅員,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_035,前面道路の舗装状況,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_036,側道区分,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_037,側道の方位区分,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_038,周辺の土地利用の状況,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_039,駅名,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_040,駅からの距離,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_041,法規制,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_042,建ぺい率,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_043,容積率,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_044,共通地点,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_045,選定年次ビット,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_046,S58調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_047,S59調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_048,S60調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_049,S61調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_050,S62調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_051,S63調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_052,H1調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_053,H2調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_054,H3調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_055,H4調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_056,H5調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_057,H6調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_058,H7調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_059,H8調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_060,H9調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_061,H10調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_062,H11調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_063,H12調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_064,H13調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_065,H14調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_066,H15調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_067,H16調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_068,H17調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_069,H18調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_070,H19調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_071,H20調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_072,H21調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_073,H22調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_074,H23調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_075,H24調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_076,H25調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_077,H26調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_078,H27調査価格,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_079,属性移動S59,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_080,属性移動S60,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_081,属性移動S61,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_082,属性移動S62,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_083,属性移動S63,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_084,属性移動H1,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_085,属性移動H2,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_086,属性移動H3,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_087,属性移動H4,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_088,属性移動H5,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_089,属性移動H6,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_090,属性移動H7,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_091,属性移動H8,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_092,属性移動H9,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_093,属性移動H10,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_094,属性移動H11,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_095,属性移動H12,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_096,属性移動H13,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_097,属性移動H14,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_098,属性移動H15,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_099,属性移動H16,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_100,属性移動H17,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_101,属性移動H18,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_102,属性移動H19,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_103,属性移動H20,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_104,属性移動H21,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_105,属性移動H22,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_106,属性移動H23,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_107,属性移動H24,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_108,属性移動H25,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_109,属性移動H26,NA
L02,都道府県地価調査,PrefectureLandPriceResearch,L02_110,属性移動H27,NA
L03-a,"土地利用3次メッシュ(06, 平成18年度)",TertiaryLandUseMesh,L03a_001,3次メッシュコード,NA
L03-a,"土地利用3次メッシュ(06, 平成18年度)",TertiaryLandUseMesh,L03a_002,田,NA
L03-a,"土地利用3次メッシュ(06, 平成18年度)",TertiaryLandUseMesh,L03a_003,その他の農用地,NA
L03-a,"土地利用3次メッシュ(06, 平成18年度)",TertiaryLandUseMesh,L03a_004,森林,NA
L03-a,"土地利用3次メッシュ(06, 平成18年度)",TertiaryLandUseMesh,L03a_005,荒地,NA
L03-a,"土地利用3次メッシュ(06, 平成18年度)",TertiaryLandUseMesh,L03a_006,建物用地,NA
L03-a,"土地利用3次メッシュ(06, 平成18年度)",TertiaryLandUseMesh,L03a_007,幹線交通用地,NA
L03-a,"土地利用3次メッシュ(06, 平成18年度)",TertiaryLandUseMesh,L03a_008,その他の用地,NA
L03-a,"土地利用3次メッシュ(06, 平成18年度)",TertiaryLandUseMesh,L03a_009,河川地及び湖沼,NA
L03-a,"土地利用3次メッシュ(06, 平成18年度)",TertiaryLandUseMesh,L03a_010,海浜,NA
L03-a,"土地利用3次メッシュ(06, 平成18年度)",TertiaryLandUseMesh,L03a_011,海水域,NA
L03-a,"土地利用3次メッシュ(06, 平成18年度)",TertiaryLandUseMesh,L03a_012,ゴルフ場,NA
